place_id,place_name,alternate_names,state,state_code,union_territory,district,city,city_id,place_type,primary_category,secondary_categories,subcategory,tourism_theme,recommended_for,family_friendly,couple_friendly,solo_friendly,kids_friendly,elderly_friendly,friends_friendly,adventure_friendly,spiritual_friendly,photography_friendly,nature_friendly,history_friendly,family_score,couple_score,solo_score,adventure_score,spiritual_score,nature_score,history_score,photography_score,latitude,longitude,address,google_maps_url,distance_from_city_center_km,nearest_landmark,opening_time,closing_time,weekly_off,entry_fee,currency,estimated_visit_duration_hours,best_time_to_visit,description,short_description,official_website,image_url,source,source_url,source_count,last_verified,verification_status,data_confidence,is_major_destination,is_popular,is_hidden_gem,is_offbeat,priority_score
PL-03812,Gangeshwar Temple,"Gangeshwar Mahadev Temple, Diu",Dadra and Nagar Haveli and Daman and Diu,DD,TRUE,Diu,Diu,CT-0030,Attraction,Temples,,Shiva Temple,Coastal Temple,"Spiritual Travelers,Photography Lovers,Family",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,45,60,55,40,80,45,40,65,,,,,,,,,,Contact local authority,INR,1.5,October to March,"A Shiva temple built around natural rock formations on the shoreline near Fudam, Diu, where sea waves wash over the Shivlings during high tide.",Shoreline Shiva temple where sea waves wash over the Shivlings at high tide.,,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://www.tripadvisor.in/Attractions-g297601-Activities-Diu_Diu_Island_Diu_District_Daman_and_Diu.html,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,FALSE,FALSE,FALSE,FALSE,55
PL-03813,Ghoghla Beach,"Ghogla Beach, Diu",Dadra and Nagar Haveli and Daman and Diu,DD,TRUE,Diu,Diu,CT-0030,Attraction,Beach & Coastal,,Long Beach,Beach & Watersports,"Family,Couples,Adventure Seekers",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,65,60,55,45,20,50,40,60,,,,,,,,,,Contact local authority,INR,1.5,October to March,"A long, relatively uncrowded stretch of beach north of Diu town, regarded as one of the cleanest beaches on the island.","Long, clean beach north of Diu town, less crowded than Nagoa.",,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://www.tripadvisor.in/Attractions-g297601-Activities-Diu_Diu_Island_Diu_District_Daman_and_Diu.html,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,FALSE,FALSE,FALSE,FALSE,55
PL-03814,Panikota Fort,Fortim-do-Mar,Dadra and Nagar Haveli and Daman and Diu,DD,TRUE,Diu,Diu,CT-0030,Attraction,Forts & Palaces,,Sea Fort,Colonial Fort,"History Lovers,Photography Lovers,Adventure Seekers",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,35,60,55,45,20,50,65,70,,,,,,,,,,Contact local authority,INR,1.5,October to March,"A small Portuguese-era fort built on an islet in the sea off Diu, reachable by boat, formerly used as a prison.","Small Portuguese sea fort on an islet, reachable only by boat.",,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://www.tripadvisor.in/Attractions-g297601-Activities-Diu_Diu_Island_Diu_District_Daman_and_Diu.html,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,FALSE,FALSE,TRUE,FALSE,40
PL-03815,Diu Museum (St. Thomas Church),Diu Museum,Dadra and Nagar Haveli and Daman and Diu,DD,TRUE,Diu,Diu,CT-0030,Attraction,Museums & Art,,Church Museum,Colonial Heritage & Art,"History Lovers,Spiritual Travelers,General Travelers",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,40,60,55,40,40,50,70,55,,,,,,,,,,Contact local authority,INR,1.5,October to March,"Housed in the 1598-built St. Thomas Church, this museum displays wooden Christian sculptures, Portuguese-era artefacts, and archaeological relics.",Museum of Christian sculptures and colonial relics inside a 1598 church.,,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://www.tripadvisor.in/Attractions-g297601-Activities-Diu_Diu_Island_Diu_District_Daman_and_Diu.html,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,FALSE,FALSE,FALSE,FALSE,55
PL-03816,"Shell Museum, Diu",Sea Shell Museum,Dadra and Nagar Haveli and Daman and Diu,DD,TRUE,Diu,Diu,CT-0030,Attraction,Museums & Art,,Natural History Museum,Marine Curios,"Family,Kids,General Travelers",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,55,60,55,40,20,50,35,50,,,,,,,,,,Contact local authority,INR,1.5,October to March,A private museum near Nagoa Beach displaying a lifelong personal collection of rare seashells gathered by retired merchant navy captain Devjibhai Fulbaria.,Private museum of rare seashells collected by a retired sea captain.,,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://www.tripadvisor.in/Attractions-g297601-Activities-Diu_Diu_Island_Diu_District_Daman_and_Diu.html,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,FALSE,FALSE,TRUE,FALSE,40
PL-03817,Sela Pass,"Sela Pass, Tawang",Arunachal Pradesh,AR,FALSE,Tawang,Tawang,CT-0019,Attraction,Hill Station & Mountains,,Mountain Pass,Scenic High-altitude Pass,"Adventure Seekers,Photography Lovers,Nature Lovers",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,35,60,55,70,20,85,40,90,,,,,,,,,,Contact local authority,INR,1.5,October to March,"A high-altitude mountain pass at 13,700 feet connecting Tawang with Dirang and the rest of Arunachal Pradesh, notable for the frozen Sela Lake and dramatic Himalayan views.","High-altitude Himalayan pass at 13,700 ft with a scenic frozen lake.",,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://tawang.nic.in/tourism/tourist-places/,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,TRUE,TRUE,FALSE,FALSE,90
PL-03818,Bumla Pass,Bum La Pass,Arunachal Pradesh,AR,FALSE,Tawang,Tawang,CT-0019,Attraction,Adventure,,Border Pass,High-altitude Border Tourism,"Adventure Seekers,History Lovers,Photography Lovers",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,15,60,55,85,20,50,60,80,,,,,,,,,,Contact local authority,INR,1.5,October to March,"A high-altitude pass at 15,200 ft on the India-China border near Tawang, requiring special permits, historically significant as a 1962 Indo-China War battle site.",Permit-only high-altitude border pass near the India-China LAC.,,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://tawang.nic.in/tourism/tourist-places/,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,FALSE,FALSE,FALSE,FALSE,55
PL-03819,Madhuri Lake,Sangetsar Tso / Shonga-Tser Lake,Arunachal Pradesh,AR,FALSE,Tawang,Tawang,CT-0019,Attraction,Water & Lakes,,High-altitude Lake,Scenic Lakes,"Photography Lovers,Nature Lovers,Couples",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,35,55,55,40,20,80,40,85,,,,,,,,,,Contact local authority,INR,1.5,October to March,"A high-altitude lake near Bumla Pass formed by a landslide, renamed after Bollywood actress Madhuri Dixit filmed a movie scene here, known for its serene mountain setting.","Scenic high-altitude lake near Bumla Pass, named after a Bollywood shoot.",,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://thrillingtravel.in/travel-guide-tawang-trip-itinerary.html,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,FALSE,FALSE,FALSE,FALSE,55
PL-03820,Nuranang Falls,Jang Falls / Bong Bong Falls,Arunachal Pradesh,AR,FALSE,Tawang,Tawang,CT-0019,Attraction,Waterfalls,,Mountain Waterfall,Waterfalls & Scenery,"Nature Lovers,Photography Lovers,Family",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,50,60,55,40,20,80,40,80,,,,,,,,,,Contact local authority,INR,1.5,October to March,"A roughly 100-metre waterfall near Jang village on the way to Sela Pass, one of the most photographed waterfalls in Arunachal Pradesh.","100-metre waterfall en route to Sela Pass, a popular photo stop.",,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://tawang.nic.in/tourism/tourist-places/,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,FALSE,FALSE,FALSE,FALSE,55
PL-03821,Tawang War Memorial,Tawang War Memorial / Jaswant Garh,Arunachal Pradesh,AR,FALSE,Tawang,Tawang,CT-0019,Attraction,Heritage & Historical,,War Memorial,1962 Indo-China War History,"History Lovers,General Travelers",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,45,60,55,40,35,50,80,55,,,,,,,,,,Contact local authority,INR,1.5,October to March,A memorial stupa near Tawang town honouring Indian soldiers who died defending the region during the 1962 Indo-China War.,Memorial stupa honouring soldiers of the 1962 Indo-China War.,,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://thrillingtravel.in/travel-guide-tawang-trip-itinerary.html,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,FALSE,FALSE,FALSE,FALSE,55
PL-03822,PT Tso Lake,Pankang Teng Tso Lake,Arunachal Pradesh,AR,FALSE,Tawang,Tawang,CT-0019,Attraction,Water & Lakes,,High-altitude Lake,Scenic Lakes & Winter Skiing,"Nature Lovers,Adventure Seekers,Photography Lovers",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,35,60,55,55,20,75,40,75,,,,,,,,,,Contact local authority,INR,1.5,October to March,"A high-altitude lake roughly 18-20 km from Tawang town, popular for its winter skiing conditions and mountain scenery.","High-altitude lake near Tawang, used for winter skiing.",,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://thrillingtravel.in/travel-guide-tawang-trip-itinerary.html,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,FALSE,FALSE,TRUE,FALSE,40
PL-03823,Ita Fort,"Ita Fort, Itanagar",Arunachal Pradesh,AR,FALSE,Papum Pare,Itanagar,CT-0018,Attraction,Forts & Palaces,,Brick Fort,Medieval Heritage,"History Lovers,Photography Lovers,General Travelers",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,45,60,55,40,20,50,80,65,,,,,,,,,,Contact local authority,INR,1.5,October to March,"A 14th-15th century brick fort from which Itanagar derives its name, believed to have been built by the Jitari dynasty, enclosed by extensive brick ramparts spanning over a kilometre.",14th-15th century brick fort that gives Itanagar its name.,,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://www.holidify.com/places/itanagar/sightseeing-and-things-to-do.html,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,TRUE,FALSE,FALSE,FALSE,90
PL-03824,"Gompa Buddhist Temple, Itanagar",Buddha Vihar Itanagar,Arunachal Pradesh,AR,FALSE,Papum Pare,Itanagar,CT-0018,Attraction,Buddhist & Jain,,Buddhist Monastery,Buddhist Heritage,"Spiritual Travelers,Photography Lovers,Family",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,50,60,55,40,75,50,40,65,,,,,,,,,,Contact local authority,INR,1.5,October to March,"A hilltop Buddhist monastery overlooking Itanagar city, a prime spiritual and cultural attraction with panoramic views.",Hilltop Buddhist monastery overlooking Itanagar city.,,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://www.holidify.com/places/itanagar/sightseeing-and-things-to-do.html,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,FALSE,FALSE,FALSE,FALSE,55
PL-03825,"Polo Park, Itanagar",Buddha Park / Polo Park,Arunachal Pradesh,AR,FALSE,Papum Pare,Itanagar,CT-0018,Attraction,Parks & Gardens,,City Park,Family Recreation,"Family,Kids,Friends",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,65,60,55,40,20,50,40,45,,,,,,,,,,Contact local authority,INR,1.5,October to March,"A city park in Itanagar featuring a large polo-player statue commemorating the region's polo heritage, popular for photography and family outings.",City park featuring a large statue honouring the region's polo heritage.,,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://www.makemytrip.com/tripideas/places-to-visit-in-itanagar,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,FALSE,FALSE,FALSE,FALSE,55
PL-03826,"Indira Gandhi Park, Itanagar",Indira Gandhi Park,Arunachal Pradesh,AR,FALSE,Papum Pare,Itanagar,CT-0018,Attraction,Parks & Gardens,,City Park,Family Recreation,"Family,Kids,Friends",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,60,60,55,40,20,40,40,60,,,,,,,,,,Contact local authority,INR,1.5,October to March,A landscaped city park in Itanagar popular with locals and tourists for its greenery and relaxed atmosphere.,Landscaped city park popular for a relaxed evening stroll.,,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://www.adotrip.com/city-detail/itanagar,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,FALSE,FALSE,FALSE,FALSE,55
PL-03827,Corbyn's Cove Beach,Corbyn Cove,Andaman and Nicobar Islands,AN,TRUE,Andamans,Port Blair,CT-0004,Attraction,Beach & Coastal,,City Beach,Beach & Watersports,"Family,Couples,Friends",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,75,70,55,45,20,50,40,65,,,,,,,,,,Contact local authority,INR,1.5,October to March,"Port Blair's nearest beach, a crescent-shaped stretch of sand fringed by coconut palms, popular for its calm waters and easy access from the city.","Port Blair's nearest beach, popular for its calm palm-fringed shore.",,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://www.andamantourism.org/places-to-visit-in-port-blair/,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,FALSE,TRUE,FALSE,FALSE,70
PL-03828,Ross Island (Netaji Subhas Chandra Bose Dweep),Ross Island,Andaman and Nicobar Islands,AN,TRUE,Andamans,Port Blair,CT-0004,Attraction,Heritage & Historical,,Colonial Ruins Island,Colonial History & Wildlife,"History Lovers,Photography Lovers,Nature Lovers",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,55,60,55,40,20,55,85,85,,,,,,,,,,Contact local authority,INR,1.5,October to March,"A former British administrative headquarters island off Port Blair, now home to picturesque colonial ruins overgrown with roots, alongside roaming spotted deer.",Former British HQ island with atmospheric colonial ruins and deer.,,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://www.andamantourism.org/places-to-visit-in-port-blair/,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,TRUE,TRUE,FALSE,FALSE,90
PL-03829,North Bay Island,"North Bay Island, Port Blair",Andaman and Nicobar Islands,AN,TRUE,Andamans,Port Blair,CT-0004,Attraction,Beach & Coastal,,Coral Island,Snorkelling & Sea Walking,"Adventure Seekers,Nature Lovers,Family",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,55,60,55,80,20,80,40,75,,,,,,,,,,Contact local authority,INR,1.5,October to March,"An island near Port Blair known for its coral reefs, popular for snorkelling, scuba diving, and sea-walking excursions.",Coral island near Port Blair popular for snorkelling and sea-walking.,,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://www.andamantourism.org/places-to-visit-in-port-blair/,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,FALSE,TRUE,FALSE,FALSE,70
PL-03830,Chidiya Tapu,Chidiyatapu,Andaman and Nicobar Islands,AN,TRUE,Andamans,Port Blair,CT-0004,Attraction,Viewpoints,,Sunset Point,Sunset & Birdwatching,"Nature Lovers,Photography Lovers,Couples",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,45,60,55,40,20,75,40,85,,,,,,,,,,Contact local authority,INR,1.5,October to March,"A tranquil spot roughly 25 km from Port Blair known as the islands' best sunset viewpoint, with mangrove boardwalks and birdwatching trails.",Port Blair's best-known sunset viewpoint with mangrove nature trails.,,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://www.andamantourism.org/places-to-visit-in-port-blair/,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,FALSE,FALSE,FALSE,FALSE,55
PL-03831,Samudrika Naval Marine Museum,Samudrika Marine Museum,Andaman and Nicobar Islands,AN,TRUE,Andamans,Port Blair,CT-0004,Attraction,Museums & Art,,Naval Marine Museum,Marine Life & Naval History,"Family,History Lovers,Nature Lovers",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,55,60,55,40,20,55,50,60,,,,,,,,,,Contact local authority,INR,1.5,October to March,"A museum run by the Indian Navy in Port Blair showcasing the ecology, geography, and marine life of the Andaman and Nicobar Islands.",Navy-run museum on the ecology and marine life of the Andamans.,,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://www.andamantourism.org/places-to-visit-in-port-blair/,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,FALSE,FALSE,FALSE,FALSE,55
PL-03832,Mahatma Gandhi Marine National Park,Wandoor Marine National Park,Andaman and Nicobar Islands,AN,TRUE,Andamans,Port Blair,CT-0004,Attraction,Nature & Wildlife,,Marine National Park,Coral Reefs & Marine Biodiversity,"Nature Lovers,Adventure Seekers,Photography Lovers",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,45,60,55,65,20,90,40,80,,,,,,,,,,Contact local authority,INR,1.5,October to March,"A marine national park near Wandoor comprising several small islands and coral reefs, protecting diverse marine biodiversity and offering glass-bottom boat tours.",Marine national park near Wandoor protecting coral reef biodiversity.,,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://www.andamantourism.org/places-to-visit-in-port-blair/,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,TRUE,FALSE,FALSE,FALSE,90
PL-03833,Chatham Saw Mill,"Chatham Saw Mill, Port Blair",Andaman and Nicobar Islands,AN,TRUE,Andamans,Port Blair,CT-0004,Attraction,Heritage & Historical,,Historic Saw Mill,Colonial Industrial Heritage,"History Lovers,General Travelers",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,35,60,55,40,20,50,65,60,,,,,,,,,,Contact local authority,INR,1.5,October to March,"One of Asia's oldest and largest sawmills, established by the British in 1883 on Chatham Island, now housing a small forest museum.","One of Asia's oldest sawmills, established by the British in 1883.",,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://www.andamantourism.org/places-to-visit-in-port-blair/,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,FALSE,FALSE,TRUE,FALSE,40
PL-03834,Elephant Beach,"Elephant Beach, Havelock",Andaman and Nicobar Islands,AN,TRUE,Andamans,Havelock Island,CT-0002,Attraction,Beach & Coastal,,Coral Beach,Snorkelling & Water Sports,"Adventure Seekers,Nature Lovers,Family",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,55,60,55,80,20,85,40,80,,,,,,,,,,Contact local authority,INR,1.5,October to March,"A beach on Havelock Island reachable by boat or a forest trek, renowned for coral reefs and a wide range of water sports including snorkelling and sea-walking.",Havelock beach famed for coral reefs and snorkelling.,,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://www.experienceandamans.com/andaman-tourism/havelock/places/elephant-beach,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,TRUE,TRUE,FALSE,FALSE,90
PL-03835,Kalapathar Beach,"Kalapathar Beach, Havelock",Andaman and Nicobar Islands,AN,TRUE,Andamans,Havelock Island,CT-0002,Attraction,Beach & Coastal,,Rocky Beach,Scenic Beach & Sunrise,"Couples,Photography Lovers,Nature Lovers",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,45,65,55,40,20,65,40,75,,,,,,,,,,Contact local authority,INR,1.5,October to March,"A quieter Havelock Island beach named for its distinctive black rock formations, known for calm waters and scenic sunrise views.",Quieter Havelock beach known for its black rock formations.,,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://andamantravelcare.com/baratang-island/,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,FALSE,FALSE,FALSE,FALSE,55
PL-03836,"Natural Bridge, Neil Island",Howrah Bridge Neil Island,Andaman and Nicobar Islands,AN,TRUE,Andamans,Neil Island,CT-0003,Attraction,Nature & Wildlife,,Coral Rock Arch,Geological Wonder,"Nature Lovers,Photography Lovers,Family",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,50,60,55,40,20,80,40,85,,,,,,,,,,Contact local authority,INR,1.5,October to March,"A natural coral rock arch on Neil Island's Laxmanpur side, visible at low tide, nicknamed 'Howrah Bridge' by locals.","Natural coral rock arch on Neil Island, visible at low tide.",,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://andamantravelcare.com/natural-bridge-neil-island/,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,FALSE,TRUE,FALSE,FALSE,70
PL-03837,Laxmanpur Beach,"Laxmanpur Beach, Neil Island",Andaman and Nicobar Islands,AN,TRUE,Andamans,Neil Island,CT-0003,Attraction,Beach & Coastal,,Sunset Beach,Scenic Beach & Sunset,"Family,Couples,Photography Lovers",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,65,70,55,40,20,50,40,80,,,,,,,,,,Contact local authority,INR,1.5,October to March,"A wide, iconic Neil Island beach known for its dramatic sunsets and tidal pools.",Neil Island's iconic sunset beach with wide tidal pools.,,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://andamantravelcare.com/natural-bridge-neil-island/,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,FALSE,FALSE,FALSE,FALSE,55
PL-03838,"Mud Volcano, Baratang",Baratang Mud Volcanoes,Andaman and Nicobar Islands,AN,TRUE,Andamans,Baratang Island,CT-0001,Attraction,Nature & Wildlife,,Mud Volcano,Rare Geological Feature,"Nature Lovers,Adventure Seekers,Photography Lovers",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,40,60,55,50,20,75,40,65,,,,,,,,,,Contact local authority,INR,1.5,October to March,"A rare geological formation on Baratang Island featuring small bubbling mud vents, one of very few such sites in India.","Rare bubbling mud-vent formations, one of few such sites in India.",,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://eandamantourism.com/baratang-island-vs-neil-island-which-to-choose/,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,FALSE,FALSE,TRUE,FALSE,40
PL-03839,"Parrot Island, Baratang",Parrot Island,Andaman and Nicobar Islands,AN,TRUE,Andamans,Baratang Island,CT-0001,Attraction,Nature & Wildlife,,Bird Roosting Site,Birdwatching at Sunset,"Nature Lovers,Photography Lovers,Adventure Seekers",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,35,60,55,45,20,75,40,75,,,,,,,,,,Contact local authority,INR,1.5,October to March,"A mangrove islet near Baratang where thousands of parrots roost at sunset, viewed by boat during the appropriate season.",Mangrove islet where thousands of parrots roost at sunset.,,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://eandamantourism.com/baratang-island-vs-neil-island-which-to-choose/,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,FALSE,FALSE,TRUE,FALSE,40
PL-03840,Kanger Valley National Park,Kanger Ghati National Park,Chhattisgarh,CG,FALSE,Bastar,Jagdalpur,CT-0512,Attraction,Nature & Wildlife,,National Park & Biosphere Reserve,Wildlife & Caves,"Nature Lovers,Adventure Seekers,Photography Lovers",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,45,60,55,70,20,90,40,75,,,,,,,,,,Contact local authority,INR,1.5,October to March,"A biosphere reserve in the Bastar region of Chhattisgarh, home to dense forest, the Kailash and Kotumsar caves, and Tirathgarh Falls, protecting diverse flora and fauna.","Bastar biosphere reserve famed for its caves, forest, and waterfalls.",,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://www.holidify.com/state/chattisgarh/top-destinations-places-to-visit.html,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,TRUE,FALSE,FALSE,FALSE,90
PL-03841,Tirathgarh Falls,Tirathgarh Waterfall,Chhattisgarh,CG,FALSE,Bastar,Jagdalpur,CT-0512,Attraction,Waterfalls,,Multi-tiered Waterfall,Waterfalls & Eco-tourism,"Nature Lovers,Photography Lovers,Family",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,55,60,55,40,20,85,40,80,,,,,,,,,,Contact local authority,INR,1.5,October to March,"A multi-tiered waterfall inside Kanger Valley National Park in the Bastar region, one of Chhattisgarh's most visited natural attractions.",Multi-tiered waterfall inside Kanger Valley National Park.,,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://www.godigit.com/explore/tourist-attractions/tourist-places-in-chhattisgarh,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,FALSE,TRUE,FALSE,FALSE,70
PL-03842,Kailash and Kotumsar Caves,Kotumsar Cave,Chhattisgarh,CG,FALSE,Bastar,Jagdalpur,CT-0512,Attraction,Caves,,Limestone Cave,Speleology & Nature,"Adventure Seekers,Nature Lovers,Photography Lovers",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,30,60,55,65,20,75,40,65,,,,,,,,,,Contact local authority,INR,1.5,October to March,"A limestone cave system within Kanger Valley National Park, considered one of the longest natural caves in India, with stalactite and stalagmite formations.",One of India's longest natural limestone cave systems.,,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://www.godigit.com/explore/tourist-attractions/tourist-places-in-chhattisgarh,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,FALSE,FALSE,TRUE,FALSE,40
